user_id,age,gender,has_children,married,days_since_signup,total_trips,booking_lead_time_days,trip_duration_days,total_spend,session_duration_seconds,page_clicks,total_sessions,total_cancellations,cancellation_rate,conversion_rate,Cluster_M
521404,46,female,False,False,998,5,7.25,3.0,3108.34,133.875,144,8,0,0.0,0.625,3
521408,57,female,False,True,998,2,7.5,8.5,3613.79,108.625,118,8,0,0.0,0.25,0
521416,48,female,False,True,998,3,5.0,2.0,2460.455,96.25,102,8,0,0.0,0.375,0
521434,50,female,False,True,998,4,7.0,7.75,4133.6,131.875,142,8,0,0.0,0.5,3
521462,60,female,True,True,998,3,7.333333333333333,3.0,3149.115,156.25,168,8,0,0.0,0.375,0
521474,19,female,False,False,998,1,7.0,2.0,4054.755,63.25,67,8,0,0.0,0.125,2
521491,36,female,False,False,998,5,80.0,6.6,6657.915,1054.75,367,8,1,0.125,0.625,4
521509,56,female,False,True,998,4,8.75,4.75,2766.51,168.75,182,8,0,0.0,0.5,3
521510,51,female,False,True,998,3,8.5,4.0,2791.8199999999997,95.75,103,8,0,0.0,0.375,0
521514,31,female,True,False,998,2,5.5,5.5,2572.46,86.75,92,8,0,0.0,0.25,2
521587,34,female,False,False,998,4,6.0,2.6666666666666665,3541.14,116.875,127,8,0,0.0,0.5,3
521607,43,female,False,False,998,3,7.333333333333333,3.3333333333333335,3417.6349999999998,123.0,132,8,0,0.0,0.375,3
521609,53,male,True,True,998,2,5.5,5.5,2505.9,111.625,120,8,0,0.0,0.25,0
521642,60,female,False,True,998,2,,,3435.8849999999998,86.44444444444444,104,9,0,0.0,0.2222222222222222,0
521657,29,female,False,False,998,3,15.0,3.5,3524.33,129.625,139,8,0,0.0,0.375,2
521658,51,female,False,True,998,5,7.25,3.25,3512.565,117.66666666666667,143,9,0,0.0,0.5555555555555556,3
521663,35,male,False,False,998,0,,,3054.12,131.25,140,8,0,0.0,0.0,2
521695,40,male,False,True,998,4,6.0,4.0,3006.2799999999997,88.77777777777777,108,9,0,0.0,0.4444444444444444,3
521708,49,female,False,True,998,4,7.0,5.0,2668.39,162.625,175,8,0,0.0,0.5,3
521719,22,female,False,False,998,1,5.0,3.0,2908.375,137.875,148,8,0,0.0,0.125,2
521720,46,male,False,False,998,4,7.25,5.5,2930.95,114.75,122,8,0,0.0,0.5,3
521743,40,female,False,False,998,7,6.714285714285714,5.285714285714286,3098.075,157.875,170,8,0,0.0,0.875,3
521748,41,male,False,False,998,3,4.5,4.5,2884.685,94.33333333333333,115,9,0,0.0,0.3333333333333333,3
521768,48,female,False,False,998,3,8.0,3.3333333333333335,2713.2349999999997,99.25,106,8,0,0.0,0.375,3
521785,25,female,False,False,998,2,8.0,2.0,3355.64,148.33333333333334,180,9,0,0.0,0.2222222222222222,2
521814,44,female,True,True,998,6,7.333333333333333,3.6666666666666665,3316.98,148.625,160,8,0,0.0,0.75,3
521818,19,female,False,False,998,2,113.33333333333333,9.333333333333334,7421.384999999999,449.44670075,142,8,1,0.125,0.25,1
521859,42,male,False,False,998,5,7.8,4.0,2708.555,152.5,164,8,0,0.0,0.625,3
521865,46,female,True,True,998,4,7.5,4.333333333333333,3017.185,178.55555555555554,215,9,0,0.0,0.4444444444444444,3
521883,34,female,False,False,998,3,61.0,5.0,3745.8199999999997,80.33333333333333,97,9,0,0.0,0.3333333333333333,2
521884,53,female,True,False,998,2,5.0,2.0,3860.19,119.375,129,8,0,0.0,0.25,0
521885,46,male,True,True,998,2,9.5,3.0,3017.84,97.875,104,8,0,0.0,0.25,0
521904,35,female,True,False,998,1,4.0,2.0,3271.67,90.55555555555556,111,9,0,0.0,0.1111111111111111,2
521921,50,female,True,True,998,1,7.0,3.0,3530.9449999999997,96.125,104,8,0,0.0,0.125,0
521925,43,female,False,False,998,5,6.0,4.0,3241.145,108.125,118,8,0,0.0,0.625,3
521941,29,female,True,True,998,3,7.0,5.5,3110.5,80.625,88,8,0,0.0,0.375,0
521943,54,female,False,True,998,3,8.666666666666666,4.666666666666667,3453.805,93.0,100,8,0,0.0,0.375,0
521956,29,female,False,False,998,4,7.25,3.5,2770.18,151.625,164,8,0,0.0,0.5,3
521963,26,male,False,True,998,2,5.0,2.0,2873.355,108.875,116,8,0,0.0,0.25,2
521986,52,male,True,True,998,2,10.0,3.0,3754.725,128.0,171,10,0,0.0,0.2,0
521992,34,female,True,True,998,4,8.0,3.5,4789.915,116.44444444444444,142,9,0,0.0,0.4444444444444444,3
521997,33,female,False,True,998,4,5.5,1.5,3225.29,116.75,125,8,0,0.0,0.5,3
522001,68,female,False,True,998,0,,,3054.12,130.75,141,8,0,0.0,0.0,0
522005,48,female,True,False,998,5,6.0,4.333333333333333,2880.175,98.25,105,8,0,0.0,0.625,3
522062,52,female,False,True,998,4,4.75,3.75,3580.43,126.75,137,8,0,0.0,0.5,3
522086,41,female,True,True,998,2,6.5,5.5,4251.675,135.1818181818182,200,11,0,0.0,0.18181818181818182,0
522111,24,female,True,False,998,4,147.75,11.666666666666666,6912.25,393.931855625,176,8,1,0.125,0.5,1
522112,45,female,True,True,998,2,7.0,3.0,3065.7799999999997,85.75,92,8,0,0.0,0.25,0
522115,41,male,True,False,998,4,4.4,4.5,2108.015,1097.0,359,8,1,0.125,0.5,4
522118,52,female,False,True,998,3,5.666666666666667,2.6666666666666665,2594.235,88.75,95,8,0,0.0,0.375,0
522134,19,female,True,False,998,0,,,3054.12,39.25,42,8,0,0.0,0.0,2
522152,33,female,True,False,998,2,93.66666666666667,7.333333333333333,3613.5950000000003,638.710063125,190,8,1,0.125,0.25,4
522171,39,female,False,False,998,4,6.0,6.333333333333333,2288.4449999999997,175.375,189,8,0,0.0,0.5,3
522179,42,male,True,True,998,3,6.666666666666667,4.0,2787.365,127.375,136,8,0,0.0,0.375,0
522184,26,female,True,False,998,0,,,3435.8849999999998,32.333333333333336,39,9,0,0.0,0.0,2
522201,48,female,False,True,998,1,,,3054.12,65.125,69,8,0,0.0,0.125,0
522223,52,female,True,True,998,4,7.25,5.0,3529.62,100.25,108,8,0,0.0,0.5,3
522233,42,male,False,False,998,5,6.4,5.4,3845.285,1081.125,339,8,1,0.125,0.625,4
522237,31,female,False,False,998,4,7.5,4.0,3270.305,100.44444444444444,120,9,0,0.0,0.4444444444444444,3
522263,32,female,False,False,998,2,8.0,5.0,3047.9,86.5,93,8,0,0.0,0.25,2
522265,43,female,True,False,998,4,6.333333333333333,4.0,3254.395,139.625,150,8,0,0.0,0.5,3
522276,48,female,False,False,998,2,8.5,3.0,5344.37,79.625,85,8,0,0.0,0.25,2
522286,47,female,False,False,998,3,6.333333333333333,3.3333333333333335,3303.855,90.0,96,8,0,0.0,0.375,3
522315,36,female,False,False,998,2,6.5,1.5,2520.3999999999996,139.375,149,8,0,0.0,0.25,2
522323,48,female,False,False,998,5,7.75,3.5,2003.19,92.0,99,8,0,0.0,0.625,3
522364,35,female,False,False,998,3,7.0,4.0,2660.625,99.375,107,8,0,0.0,0.375,2
522373,39,female,True,False,998,2,8.5,1.5,3774.7999999999997,101.25,109,8,0,0.0,0.25,2
522375,52,female,False,False,998,3,6.0,4.666666666666667,2700.565,73.0,78,8,0,0.0,0.375,3
522387,24,female,False,False,998,1,,,3054.12,68.25,73,8,0,0.0,0.125,2
522402,45,male,False,False,998,3,7.0,5.333333333333333,2402.205,89.625,97,8,0,0.0,0.375,3
522420,33,female,False,True,998,1,276.5,12.0,7453.174999999999,739.3266056666666,164,9,1,0.1111111111111111,0.1111111111111111,1
522426,45,male,True,False,998,4,7.25,3.0,2045.37,168.5,182,8,0,0.0,0.5,3
522427,26,male,False,False,998,3,5.0,6.5,3214.68,104.25,112,8,0,0.0,0.375,2
522438,56,male,True,True,998,5,6.0,3.6,3825.785,214.375,231,8,0,0.0,0.625,3
522441,36,male,False,True,998,3,10.333333333333334,2.3333333333333335,2800.285,106.75,115,8,0,0.0,0.375,0
522445,48,female,False,True,998,2,7.0,4.0,3625.0499999999997,126.22222222222223,153,9,0,0.0,0.2222222222222222,0
522457,38,female,True,False,998,6,8.5,3.6666666666666665,4385.27,186.75,202,8,0,0.0,0.75,3
522465,66,male,False,True,998,4,9.0,2.3333333333333335,3522.315,88.875,95,8,0,0.0,0.5,3
522476,49,female,False,True,998,5,9.8,3.2,2650.855,114.625,122,8,0,0.0,0.625,3
522484,52,female,False,True,998,6,6.5,4.666666666666667,4505.25,143.7,192,10,0,0.0,0.6,3
522513,42,female,False,False,998,4,5.0,5.5,2959.6099999999997,129.0,139,8,0,0.0,0.5,3
522523,34,female,True,False,998,1,5.0,2.0,2860.4849999999997,88.875,96,8,0,0.0,0.125,2
522532,39,female,False,False,998,5,8.333333333333334,3.6666666666666665,3299.875,138.875,149,8,0,0.0,0.625,3
522533,20,female,False,False,998,3,68.66666666666667,5.666666666666667,5069.335,97.875,105,8,0,0.0,0.375,2
522585,42,male,True,True,998,2,7.0,3.5,3395.0,106.0,113,8,0,0.0,0.25,0
522607,46,female,False,True,998,3,6.5,4.0,2934.95,96.0,103,8,0,0.0,0.375,0
522624,30,female,False,False,998,1,,,3054.12,117.875,125,8,0,0.0,0.125,2
522631,32,female,False,False,998,1,9.0,3.0,3292.425,75.0,80,8,0,0.0,0.125,2
522633,40,female,False,False,998,3,7.333333333333333,3.3333333333333335,2813.675,135.5,146,8,0,0.0,0.375,3
522634,35,female,False,False,998,4,8.666666666666666,3.6666666666666665,3183.4049999999997,100.25,109,8,0,0.0,0.5,3
522639,37,female,False,False,998,2,7.0,8.0,2887.9,128.625,139,8,0,0.0,0.25,2
522654,43,female,True,False,998,3,7.0,2.5,3137.58,269.0,290,8,0,0.0,0.375,3
522687,46,female,True,True,998,4,71.0,8.666666666666666,3806.295,125.4,168,10,0,0.0,0.4,0
522738,41,female,False,False,998,2,73.5,10.5,4121.9,97.25,104,8,0,0.0,0.25,2
522745,50,female,False,False,998,3,5.0,5.0,3194.54,93.75,101,8,0,0.0,0.375,3
522748,45,female,False,True,998,5,6.75,5.0,4161.215,107.11111111111111,129,9,0,0.0,0.5555555555555556,3
522761,42,male,False,False,998,3,6.0,3.25,3290.25,1197.75,521,8,1,0.125,0.375,4
522788,50,female,False,True,998,2,,,3054.12,101.75,109,8,0,0.0,0.25,0
522800,30,female,False,False,998,5,6.0,4.25,3289.35,118.625,127,8,0,0.0,0.625,3
522809,55,female,True,True,998,1,8.0,5.0,3237.4449999999997,161.375,175,8,0,0.0,0.125,0
522873,34,female,True,False,997,1,6.0,2.0,3479.415,79.75,86,8,0,0.0,0.125,2
522898,43,female,True,False,997,2,128.5,10.5,5257.2,80.625,86,8,0,0.0,0.25,2
522911,40,male,True,True,997,0,,,3054.12,116.5,125,8,0,0.0,0.0,0
522927,37,female,False,False,997,1,7.0,5.0,3473.305,91.0,97,8,0,0.0,0.125,2
522937,47,female,False,False,997,7,9.142857142857142,3.5,2954.325,197.625,213,8,0,0.0,0.875,3
522939,45,female,True,False,997,2,11.0,3.5,2745.7799999999997,129.25,139,8,0,0.0,0.25,2
522943,77,female,False,True,997,1,,,3435.8849999999998,134.22222222222223,162,9,0,0.0,0.1111111111111111,0
522944,57,female,False,True,997,2,8.5,2.5,3602.12,66.0,72,8,0,0.0,0.25,0
522970,45,female,False,False,997,6,8.0,5.4,3093.8900000000003,139.375,149,8,0,0.0,0.75,3
522981,39,female,False,False,997,5,5.8,3.75,2303.005,153.125,164,8,0,0.0,0.625,3
522999,37,female,False,True,997,3,7.0,2.5,3873.755,98.66666666666667,119,9,0,0.0,0.3333333333333333,0
523030,36,female,False,False,997,2,5.0,1.5,2709.91,74.25,79,8,0,0.0,0.25,2
523057,70,female,False,False,997,0,,,3054.12,61.375,66,8,0,0.0,0.0,0
523073,37,female,True,True,997,2,5.0,4.0,2947.105,82.25,88,8,0,0.0,0.25,0
523077,33,female,False,False,997,4,4.0,5.0,3224.165,139.25,152,8,0,0.0,0.5,3
523090,37,female,True,False,997,2,7.5,4.0,3204.08,82.5,88,8,0,0.0,0.25,2
523098,42,male,False,False,997,3,9.333333333333334,5.333333333333333,2766.605,115.0,123,8,0,0.0,0.375,3
523146,50,female,True,False,997,4,8.75,8.0,2783.79,133.375,143,8,0,0.0,0.5,3
523158,43,female,True,True,997,3,7.0,5.333333333333333,2911.395,157.125,169,8,0,0.0,0.375,0
523209,51,female,True,False,997,4,6.75,4.333333333333333,2736.06,141.5,151,8,0,0.0,0.5,3
523228,34,female,False,True,997,4,3.6666666666666665,4.333333333333333,3216.4049999999997,104.625,113,8,0,0.0,0.5,3
523231,44,female,False,False,997,4,8.0,4.5,3326.47,162.25,175,8,0,0.0,0.5,3
523256,39,female,False,False,997,3,8.5,4.0,3004.85,138.25,148,8,0,0.0,0.375,3
523271,40,female,False,True,997,3,9.666666666666666,3.3333333333333335,3719.615,110.75,120,8,0,0.0,0.375,0
523273,53,female,False,True,997,2,7.0,2.0,3134.535,95.5,102,8,0,0.0,0.25,0
523290,36,female,False,False,997,3,6.0,2.5,2456.63,136.75,146,8,0,0.0,0.375,3
523299,61,female,False,True,997,1,192.0,15.0,6146.29,290.590504125,121,8,1,0.125,0.125,1
523301,40,female,True,False,997,3,6.666666666666667,6.333333333333333,3463.435,114.25,123,8,0,0.0,0.375,3
523335,30,female,False,False,997,3,6.0,5.0,2465.855,117.75,126,8,0,0.0,0.375,2
523338,40,female,True,True,997,4,7.5,4.5,2501.365,163.11111111111111,200,9,0,0.0,0.4444444444444444,3
523392,41,female,False,False,997,3,7.666666666666667,2.3333333333333335,4001.845,134.4,182,10,0,0.0,0.3,3
523395,33,female,False,False,997,3,5.666666666666667,3.6666666666666665,3235.605,158.5,174,8,0,0.0,0.375,3
523442,55,female,True,True,997,4,6.0,4.333333333333333,2551.715,166.375,180,8,0,0.0,0.5,3
523454,59,female,False,False,997,3,10.666666666666666,8.666666666666666,2863.345,104.0,112,8,0,0.0,0.375,3
523465,51,female,False,True,997,3,6.333333333333333,2.0,2239.575,90.75,98,8,0,0.0,0.375,0
523474,41,female,False,False,997,4,8.0,4.0,2997.745,137.77777777777777,165,9,0,0.0,0.4444444444444444,3
523484,43,female,False,False,997,5,7.75,2.25,3497.02,98.375,104,8,0,0.0,0.625,3
523503,72,female,False,True,997,1,168.0,8.0,3329.7599999999998,91.11111111111111,110,9,0,0.0,0.1111111111111111,0
523505,50,female,False,False,997,5,5.0,4.333333333333333,3045.955,128.375,138,8,0,0.0,0.625,3
523511,39,male,True,False,997,3,186.5,7.5,3002.36,113.125,122,8,0,0.0,0.375,3
523513,55,female,True,True,997,3,7.666666666666667,7.333333333333333,2558.475,118.125,127,8,0,0.0,0.375,0
523517,30,female,False,False,997,2,6.0,17.0,3050.055,79.25,86,8,0,0.0,0.25,2
523526,29,female,False,False,997,1,11.0,3.0,5225.945,92.8,124,10,0,0.0,0.1,2
523546,60,male,True,False,997,3,6.0,2.0,2687.24,83.125,90,8,0,0.0,0.375,3
523559,47,male,False,True,997,3,5.333333333333333,5.666666666666667,2930.975,88.25,95,8,0,0.0,0.375,0
523612,47,female,True,True,997,5,4.5,2.5,3540.91,117.375,125,8,0,0.0,0.625,3
523619,45,female,True,True,997,2,8.0,,2803.015,113.875,122,8,0,0.0,0.25,0
523657,37,female,False,True,997,2,6.5,3.0,4010.41,86.25,92,8,0,0.0,0.25,0
523666,55,male,False,True,997,4,6.25,4.75,3728.48,153.375,165,8,0,0.0,0.5,3
523686,44,female,True,True,997,2,9.0,3.0,3200.71,122.625,130,8,0,0.0,0.25,0
523690,44,male,False,False,997,4,6.0,8.0,2669.15,133.875,144,8,0,0.0,0.5,3
523700,60,female,True,True,997,1,10.0,2.0,2828.595,134.875,143,8,0,0.0,0.125,0
523710,44,female,False,False,997,3,8.333333333333334,6.0,3448.19,116.11111111111111,139,9,0,0.0,0.3333333333333333,3
523715,45,female,True,True,997,3,117.33333333333333,9.0,10893.985,964.875,270,8,1,0.125,0.375,1
523717,43,female,False,False,997,6,7.0,3.1666666666666665,3810.015,125.44444444444444,151,9,0,0.0,0.6666666666666666,3
523729,76,female,False,True,997,1,,,3054.12,69.625,76,8,0,0.0,0.125,0
523735,56,female,True,True,997,4,6.333333333333333,4.0,5659.73,140.33333333333334,171,9,0,0.0,0.4444444444444444,0
523746,26,female,False,False,997,2,8.0,3.5,3740.4,75.25,80,8,0,0.0,0.25,2
523756,29,female,False,False,997,5,7.0,2.5,3376.38,131.375,140,8,0,0.0,0.625,3
523768,58,female,False,True,997,3,3.6666666666666665,5.0,2578.165,1110.375,374,8,1,0.125,0.375,4
523771,37,female,True,False,997,3,6.0,6.0,3127.785,91.875,99,8,0,0.0,0.375,2
523787,43,female,True,True,997,1,8.0,3.0,3143.255,124.5,135,8,0,0.0,0.125,0
523800,39,female,False,False,997,4,4.0,6.0,3006.16,117.0,126,8,0,0.0,0.5,3
523807,54,female,True,True,997,2,6.5,4.0,3637.7799999999997,86.25,93,8,0,0.0,0.25,0
523819,44,female,False,True,997,5,12.0,3.0,3058.89,115.75,124,8,0,0.0,0.625,3
523824,23,female,False,False,997,2,9.5,3.5,3564.39,83.4,113,10,0,0.0,0.2,2
523841,49,female,False,True,997,3,6.666666666666667,4.0,2412.1749999999997,93.625,101,8,0,0.0,0.375,0
523842,44,male,False,True,997,4,7.666666666666667,3.6666666666666665,2940.795,168.625,180,8,0,0.0,0.5,3
523845,44,female,True,False,997,5,6.25,6.0,3615.22,108.375,116,8,0,0.0,0.625,3
523846,27,male,True,False,997,2,6.0,3.0,3385.355,94.0,100,8,0,0.0,0.25,2
523860,42,female,True,True,997,3,7.0,3.0,3838.92,57.625,63,8,0,0.0,0.375,0
523866,19,female,False,False,997,3,10.333333333333334,4.5,3209.085,128.125,137,8,0,0.0,0.375,2
523877,52,female,False,True,997,4,7.75,4.0,3778.29,129.125,140,8,0,0.0,0.5,3
523887,25,female,False,False,997,1,,,3054.12,64.125,69,8,0,0.0,0.125,2
523913,38,male,True,False,997,4,7.5,2.5,3175.87,100.5,109,8,0,0.0,0.5,3
523938,23,female,False,True,997,2,5.5,4.5,3558.3999999999996,115.125,124,8,0,0.0,0.25,2
523981,53,female,False,False,997,5,7.25,2.75,3489.5099999999998,127.375,137,8,0,0.0,0.625,3
524001,47,female,False,False,997,4,6.5,2.75,3823.75,137.375,148,8,0,0.0,0.5,3
524012,43,female,False,True,997,4,6.666666666666667,5.0,2417.585,151.5,163,8,0,0.0,0.5,3
524031,38,female,False,True,997,4,6.75,4.25,3284.24,107.25,114,8,0,0.0,0.5,3
524036,33,female,False,False,997,3,7.0,3.0,3144.1099999999997,95.25,102,8,0,0.0,0.375,2
524038,43,female,False,False,997,4,5.75,2.5,3094.81,125.5,135,8,0,0.0,0.5,3
524043,57,female,False,True,997,6,5.2,4.6,3038.805,126.125,136,8,0,0.0,0.75,3
524046,59,female,False,True,997,4,125.66666666666667,11.333333333333334,4214.74,118.66666666666667,142,9,0,0.0,0.4444444444444444,3
524052,43,female,False,False,997,3,6.333333333333333,4.333333333333333,3395.6749999999997,216.875,233,8,0,0.0,0.375,3
524057,73,female,False,True,997,1,,,3054.12,70.125,75,8,0,0.0,0.125,0
524076,56,female,False,True,997,3,8.0,3.0,2870.15,98.5,105,8,0,0.0,0.375,0
524080,37,female,False,False,997,4,6.5,4.75,4401.75,110.1,147,10,0,0.0,0.4,3
524098,45,female,False,False,997,0,,,3054.12,123.25,132,8,0,0.0,0.0,2
524116,56,male,False,False,997,6,6.5,5.0,4009.48,143.375,154,8,0,0.0,0.75,3
524120,41,female,False,False,997,4,7.0,7.0,6070.42,171.75,185,8,0,0.0,0.5,3
524151,25,male,False,False,997,3,6.0,1.5,2477.74,199.875,214,8,0,0.0,0.375,2
524167,43,male,True,False,997,4,7.25,3.0,2774.94,155.625,167,8,0,0.0,0.5,3
524169,40,female,True,True,997,3,7.333333333333333,2.3333333333333335,4484.425,163.375,176,8,0,0.0,0.375,0
524172,22,female,False,False,997,0,,,3435.8849999999998,99.66666666666667,121,9,0,0.0,0.0,2
524180,58,female,False,False,997,5,6.2,3.0,3839.075,150.25,160,8,0,0.0,0.625,3
524194,36,female,False,False,997,2,130.0,9.0,7535.215,1008.0,316,8,1,0.125,0.25,1
524200,56,female,False,True,997,4,7.5,5.0,2000.52,172.5,184,8,0,0.0,0.5,3
524211,34,female,False,False,997,3,6.666666666666667,4.5,2825.255,102.0,108,8,0,0.0,0.375,2
524214,34,female,False,False,997,2,5.0,2.0,2860.9249999999997,79.125,84,8,0,0.0,0.25,2
524226,47,female,True,True,997,4,5.75,3.25,2712.37,157.25,169,8,0,0.0,0.5,3
524244,38,female,False,False,997,3,5.5,5.0,3382.89,144.375,156,8,0,0.0,0.375,3
524251,51,female,True,True,997,3,4.0,4.0,2882.6949999999997,103.11111111111111,125,9,0,0.0,0.3333333333333333,0
524278,34,male,True,False,997,2,6.0,4.0,2739.615,64.375,69,8,0,0.0,0.25,2
524313,52,female,False,True,997,2,8.0,6.0,4624.3,173.625,186,8,0,0.0,0.25,0
524318,26,female,True,False,997,0,,,3054.12,70.125,75,8,0,0.0,0.0,2
524328,35,female,True,False,997,2,8.0,4.5,3641.54,78.75,84,8,0,0.0,0.25,2
524358,38,female,True,False,997,3,90.25,7.5,8323.085,362.8791128888889,156,9,1,0.1111111111111111,0.3333333333333333,1
524365,49,female,False,True,997,6,6.4,2.4,3817.14,184.66666666666666,224,9,0,0.0,0.6666666666666666,3
524383,35,female,False,False,997,1,10.0,2.0,2759.395,97.375,105,8,0,0.0,0.125,2
524407,50,female,False,False,997,3,5.666666666666667,4.5,3364.525,151.75,165,8,0,0.0,0.375,3
524412,54,female,False,True,997,5,7.25,3.25,3212.135,123.22222222222223,149,9,0,0.0,0.5555555555555556,3
524419,76,female,False,True,997,2,11.0,4.5,3250.475,64.0,78,9,0,0.0,0.2222222222222222,0
524448,53,female,True,True,997,2,4.333333333333333,4.0,3148.2349999999997,1156.25,477,8,1,0.125,0.25,4
524473,52,male,False,True,997,3,7.5,4.0,3341.6499999999996,111.375,119,8,0,0.0,0.375,0
524484,24,female,False,False,997,1,169.0,13.0,6966.205,63.125,67,8,0,0.0,0.125,1
524511,56,female,False,False,997,3,4.0,3.5,3692.005,151.55555555555554,182,9,0,0.0,0.3333333333333333,3
524572,46,female,True,True,997,3,6.0,3.5,3631.145,97.66666666666667,118,9,0,0.0,0.3333333333333333,0
524606,34,female,False,False,997,2,102.0,11.0,3216.1,68.625,73,8,0,0.0,0.25,2
524607,38,female,False,True,997,5,6.6,2.8,4417.465,120.5,129,8,0,0.0,0.625,3
524615,54,female,False,True,997,3,7.0,4.0,2339.955,192.75,205,8,0,0.0,0.375,0
524620,32,female,False,False,997,3,7.333333333333333,2.6666666666666665,3902.4449999999997,94.5,126,10,0,0.0,0.3,2
524628,51,male,False,True,997,3,9.333333333333334,3.6666666666666665,3021.3849999999998,118.25,126,8,0,0.0,0.375,0
524637,39,female,False,False,997,3,7.666666666666667,4.333333333333333,2980.955,143.125,154,8,0,0.0,0.375,3
524644,35,female,False,False,997,3,7.5,6.5,3322.27,89.375,94,8,0,0.0,0.375,2
524650,31,female,False,False,997,2,5.5,3.5,2797.105,93.0,111,9,0,0.0,0.2222222222222222,2
524663,39,female,True,True,997,1,5.0,6.0,3447.6949999999997,78.875,84,8,0,0.0,0.125,0
524668,47,female,False,False,997,5,8.0,1.6666666666666667,3458.77,112.0,149,10,0,0.0,0.5,3
524682,49,female,False,True,997,2,4.5,3.5,3278.66,195.75,210,8,0,0.0,0.25,0
524722,53,male,True,True,997,3,6.0,3.0,2587.645,150.0,160,8,0,0.0,0.375,0
524728,47,female,False,True,997,1,6.0,2.0,2958.4449999999997,75.625,81,8,0,0.0,0.125,0
524739,73,female,False,False,997,1,9.0,4.0,3386.62,109.66666666666667,133,9,0,0.0,0.1111111111111111,0
524766,37,male,True,False,997,2,6.0,3.0,3771.9249999999997,81.88888888888889,100,9,0,0.0,0.2222222222222222,2
524797,32,female,True,False,997,0,,,3435.8849999999998,50.77777777777778,61,9,0,0.0,0.0,2
524805,38,female,True,True,997,3,6.5,2.0,3050.88,140.25,151,8,0,0.0,0.375,0
524807,32,female,True,False,997,3,8.0,2.0,3212.335,78.25,83,8,0,0.0,0.375,2
524821,29,female,True,True,997,2,107.0,9.333333333333334,5667.465,984.375,289,8,1,0.125,0.25,1
524834,45,female,True,True,997,2,8.5,3.0,2691.5299999999997,155.125,165,8,0,0.0,0.25,0
524842,35,female,True,True,997,1,,,3435.8849999999998,59.333333333333336,71,9,0,0.0,0.1111111111111111,0
524849,51,female,True,True,997,3,9.0,4.0,3349.7799999999997,109.375,118,8,0,0.0,0.375,0
524861,33,female,False,False,997,4,6.0,3.6666666666666665,3548.0,119.55555555555556,145,9,0,0.0,0.4444444444444444,3
