date,id,store_nbr,item_nbr,unit_sales,onpromotion,perishable,family,city,store_type,cluster,dcoilwtico,type,locale,locale_name,description,transferred,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,unit_sales_rolling_mean_7d,unit_sales_rolling_mean_14d,unit_sales_rolling_mean_30d
2014-03-17,20721900,26,1146797,0.6931471805599453,0,0,2,0,3,10,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,,,
2014-03-30,21560073,30,724498,1.791759469228055,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,1.3040994832765247,,
2014-01-28,18066818,51,314384,3.7612001156935624,0,0,2,0,0,17,97.49,-1,-1,-1,-1,-1,2014,1,28,1,28,5,1,0,,,
2014-02-15,18987269,26,314881,0.6931471805599453,0,0,0,0,3,10,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,,,
2014-03-30,21558417,28,265254,2.833213344056216,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-02-18,19142075,28,1064018,0.6931471805599453,0,0,2,0,2,10,102.54,-1,-1,-1,-1,-1,2014,2,18,1,49,8,1,0,,,
2014-02-02,18334049,24,454426,1.0986122886681098,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,,,
2014-02-27,19603923,51,404336,3.091042453358316,0,0,2,0,0,17,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,,,
2014-01-26,17907527,26,268834,1.6094379124341003,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,,,
2014-02-16,19048320,36,514242,3.4657359027997265,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,2,16,6,47,7,1,1,,,
2014-01-18,17388058,24,1464065,1.3862943611198906,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,,,
2014-02-07,18592718,32,421066,0.6931471805599453,0,0,2,0,1,3,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,,,
2014-02-21,19282080,24,638240,1.3862943611198906,0,0,0,0,3,1,102.53,-1,-1,-1,-1,-1,2014,2,21,4,52,8,1,0,,,
2014-01-05,16566137,34,1463788,1.6094379124341003,0,0,1,0,4,6,,-1,-1,-1,-1,-1,2014,1,5,6,5,1,1,1,,,
2014-01-13,17072927,27,258395,0.6931471805599453,0,0,2,3,3,1,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,,,
2014-03-24,21182212,36,1463569,0.6931471805599453,0,0,1,1,2,10,100.05,-1,-1,-1,-1,-1,2014,3,24,0,83,13,1,0,,,
2014-03-05,19944989,24,315179,1.0986122886681098,0,0,1,0,3,1,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,,,
2014-02-20,19236152,26,319272,0.6931471805599453,0,0,1,0,3,10,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,,,
2014-02-14,18939473,28,1109390,0.6931471805599453,0,0,2,0,2,10,100.31,-1,-1,-1,-1,-1,2014,2,14,4,45,7,1,0,,,
2014-03-19,20848966,27,554048,0.6931471805599453,0,0,2,3,3,1,100.71,-1,-1,-1,-1,-1,2014,3,19,2,78,12,1,0,,,
2014-02-07,18594046,34,264751,1.0986122886681098,0,0,0,0,4,6,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,,,
2014-01-17,17324643,26,1168738,1.0986122886681098,0,0,0,0,3,10,93.96,-1,-1,-1,-1,-1,2014,1,17,4,17,3,1,0,,,
2014-02-20,19239459,30,1243814,1.9459101490553132,0,0,1,0,1,3,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,,,
2014-03-09,20211823,27,1464073,1.3862943611198906,0,0,1,3,3,1,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,,,
2014-02-01,18284964,28,982726,1.3862943611198906,0,0,0,0,2,10,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,,,
2014-01-28,18037391,27,869837,0.6931471805599453,0,0,2,3,3,1,97.49,-1,-1,-1,-1,-1,2014,1,28,1,28,5,1,0,,,
2014-02-11,18798081,35,305234,1.3862943611198906,0,0,2,2,1,3,99.96,-1,-1,-1,-1,-1,2014,2,11,1,42,7,1,0,,,
2014-03-10,20285182,36,1047674,0.6931471805599453,0,0,1,1,2,10,101.39,-1,-1,-1,-1,-1,2014,3,10,0,69,11,1,0,,,
2014-01-13,17075170,28,1345070,0.6931471805599453,0,0,2,0,2,10,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,,,
2014-02-22,19342469,36,1047721,2.833213344056216,0,0,1,1,2,10,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,,,
2014-02-27,19578095,24,805788,0.6931471805599453,0,0,2,0,3,1,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,,,
2014-02-01,18309839,51,279137,1.0986122886681098,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,1.4477998962142167,,
2014-03-25,21243542,35,841570,0.6931471805599453,0,0,2,2,1,3,99.66,-1,-1,-1,-1,-1,2014,3,25,1,84,13,1,0,,,
2014-03-16,20662106,32,938657,1.0986122886681098,0,0,1,0,1,3,,-1,-1,-1,-1,-1,2014,3,16,6,75,11,1,1,,,
2014-02-02,18337939,27,1116370,1.0986122886681098,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,,,
2014-02-07,18586404,24,686036,0.6931471805599453,0,0,0,0,3,1,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,,,
2014-03-09,20211052,27,749421,2.9444389791664403,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,3.3995883770244255,,
2014-03-22,21073634,51,841612,2.833213344056216,0,0,0,0,0,17,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,,,
2014-01-05,16566459,35,371434,0.6931471805599453,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,1,5,6,5,1,1,1,,,
2014-01-03,16424094,27,1463784,0.6931471805599453,0,0,1,3,3,1,93.66,-1,-1,-1,-1,-1,2014,1,3,4,3,1,1,0,,,
2014-01-20,17534605,36,1080021,1.6094379124341003,0,0,2,1,2,10,93.96,-1,-1,-1,-1,-1,2014,1,20,0,20,4,1,0,,,
2014-03-28,21419965,24,1463767,0.6931471805599453,0,0,1,0,3,1,101.73,-1,-1,-1,-1,-1,2014,3,28,4,87,13,1,0,,,
2014-03-16,20656494,27,315180,1.3862943611198906,0,0,1,3,3,1,,-1,-1,-1,-1,-1,2014,3,16,6,75,11,1,1,,,
2014-03-27,21369323,36,830749,1.791759469228055,0,0,2,1,2,10,101.25,-1,-1,-1,-1,-1,2014,3,27,3,86,13,1,0,,,
2014-03-15,20592307,30,269036,1.0986122886681098,0,0,1,0,1,3,,-1,-1,-1,-1,-1,2014,3,15,5,74,11,1,1,,,
2014-03-02,19758437,28,864511,0.6931471805599453,0,0,2,0,2,10,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-03-05,19958716,36,1146795,2.9444389791664403,0,0,2,1,2,10,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,,,
2014-02-09,18697821,34,454416,1.3862943611198906,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,,,
2014-03-13,20471164,36,364738,1.3862943611198906,0,0,1,1,2,10,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-02-09,18699038,35,1085686,1.0986122886681098,0,0,0,2,1,3,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,1.589693006644257,,
2014-03-08,20143984,27,165727,0.6931471805599453,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,,,
2014-01-26,17911948,30,586823,0.6931471805599453,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,,,
2014-02-07,18613182,51,804503,1.0986122886681098,0,0,2,0,0,17,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,,,
2014-03-18,20816897,51,1146802,1.3862943611198906,0,0,2,0,0,17,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,1.8964161108378017,,
2014-03-22,21073876,51,1047751,2.9444389791664403,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,,,
2014-01-22,17659077,34,1463603,1.3862943611198906,0,0,1,0,4,6,96.35,-1,-1,-1,-1,-1,2014,1,22,2,22,4,1,0,1.5340191850528246,,
2014-03-08,20145180,27,1463995,0.6931471805599453,0,0,1,3,3,1,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,,,
2014-03-22,21048427,34,1463632,1.0986122886681098,0,0,1,0,4,6,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,,,
2014-01-29,18107514,36,949297,1.3862943611198906,0,0,0,1,2,10,97.34,-1,-1,-1,-1,-1,2014,1,29,2,29,5,1,0,,,
2014-01-02,16358539,28,402174,1.0986122886681098,0,0,2,0,2,10,95.14,-1,-1,-1,-1,-1,2014,1,2,3,2,1,1,0,,,
2014-03-15,20588126,26,223136,2.8903717578961645,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,3,15,5,74,11,1,1,,,
2014-03-23,21104409,24,1464027,2.3978952727983707,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,,,
2014-01-21,17596079,34,1089044,1.3862943611198906,0,0,0,0,4,6,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,,,
2014-03-29,21496920,34,1036689,3.2188758248682006,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,3,29,5,88,13,1,1,,,
2014-03-30,21553337,24,765520,0.6931471805599453,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-01-17,17332534,34,1464074,1.3862943611198906,0,0,1,0,4,6,93.96,-1,-1,-1,-1,-1,2014,1,17,4,17,3,1,0,,,
2014-02-16,19040042,26,853196,0.6931471805599453,0,0,0,0,3,10,,-1,-1,-1,-1,-1,2014,2,16,6,47,7,1,1,,,
2014-02-25,19485056,27,1157699,2.302585092994046,0,0,2,3,3,1,102.2,-1,-1,-1,-1,-1,2014,2,25,1,56,9,1,0,,,
2014-03-04,19886209,28,959500,2.3978952727983707,0,0,0,0,2,10,103.64,0,1,1,1,0,2014,3,4,1,63,10,1,0,,,
2014-01-22,17660782,36,1463637,1.0986122886681098,0,0,1,1,2,10,96.35,-1,-1,-1,-1,-1,2014,1,22,2,22,4,1,0,,,
2014-01-17,17330026,32,949298,1.9459101490553132,0,0,0,0,1,3,93.96,-1,-1,-1,-1,-1,2014,1,17,4,17,3,1,0,,,
2014-01-31,18254209,51,329070,1.6094379124341003,0,0,2,0,0,17,97.55,-1,-1,-1,-1,-1,2014,1,31,4,31,5,1,0,,,
2014-01-16,17261474,26,1463603,1.0986122886681098,0,0,1,0,3,10,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,,,
2014-03-16,20689690,51,848953,1.9459101490553132,0,0,0,0,0,17,,-1,-1,-1,-1,-1,2014,3,16,6,75,11,1,1,,,
2014-02-04,18441601,28,358096,1.6094379124341003,0,0,2,0,2,10,97.24,-1,-1,-1,-1,-1,2014,2,4,1,35,6,1,0,1.3169012202321944,,
2014-01-06,16625383,28,1225770,1.0986122886681098,0,0,2,0,2,10,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,,,
2014-03-23,21112340,32,129297,1.0986122886681098,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,,,
2014-03-17,20727306,32,326951,1.3862943611198906,0,0,2,0,1,3,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,0.8669179411777301,,
2014-03-24,21174002,28,414353,2.4849066497880004,0,0,2,0,2,10,100.05,-1,-1,-1,-1,-1,2014,3,24,0,83,13,1,0,2.9821163907247303,,
2014-03-11,20335332,24,843607,0.6931471805599453,0,0,2,0,3,1,100.29,-1,-1,-1,-1,-1,2014,3,11,1,70,11,1,0,,,
2014-03-28,21423396,27,1012787,0.6931471805599453,0,0,2,3,3,1,101.73,-1,-1,-1,-1,-1,2014,3,28,4,87,13,1,0,1.1698127320634573,,
2014-01-20,17526187,27,1463632,2.0794415416798357,0,0,1,3,3,1,93.96,-1,-1,-1,-1,-1,2014,1,20,0,20,4,1,0,,,
2014-03-05,19948453,26,1084881,0.6931471805599453,0,0,2,0,3,10,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,,,
2014-01-30,18156917,24,789224,2.772588722239781,0,0,0,0,3,1,98.25,-1,-1,-1,-1,-1,2014,1,30,3,30,5,1,0,2.9766727815719567,,
2014-02-12,18841195,27,456875,1.6094379124341003,0,0,0,3,3,1,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,,,
2014-01-30,18156624,24,414888,0.6931471805599453,0,0,0,0,3,1,98.25,-1,-1,-1,-1,-1,2014,1,30,3,30,5,1,0,,,
2014-01-18,17396239,32,122418,1.9459101490553132,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,1.8615241503586166,,
2014-02-04,18446522,34,1021281,1.0986122886681098,0,0,0,0,4,6,97.24,-1,-1,-1,-1,-1,2014,2,4,1,35,6,1,0,,,
2014-02-22,19335323,27,933780,0.6931471805599453,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,1.5149432718207498,,
2014-03-26,21304863,34,401817,0.6931471805599453,0,0,2,0,4,6,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,,,
2014-01-17,17322258,24,1243815,2.5649493574615367,0,0,1,0,3,1,93.96,-1,-1,-1,-1,-1,2014,1,17,4,17,3,1,0,,,
2014-03-01,19685286,24,812725,2.1972245773362196,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,1.5021415348650804,,
2014-01-20,17534165,36,514242,2.3978952727983707,0,0,2,1,2,10,93.96,-1,-1,-1,-1,-1,2014,1,20,0,20,4,1,0,,,
2014-01-14,17142819,34,1047703,2.1972245773362196,0,0,1,0,4,6,92.15,-1,-1,-1,-1,-1,2014,1,14,1,14,3,1,0,1.4998917695839178,,
2014-03-31,21631235,34,886398,1.791759469228055,0,0,2,0,4,6,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,,,
2014-01-05,16560061,28,987768,0.6931471805599453,0,0,0,0,2,10,,-1,-1,-1,-1,-1,2014,1,5,6,5,1,1,1,,,
2014-01-08,16754199,32,933780,1.0986122886681098,0,0,2,0,1,3,91.9,-1,-1,-1,-1,-1,2014,1,8,2,8,2,1,0,,,
2014-01-12,17039750,51,354922,1.3862943611198906,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,1,12,6,12,2,1,1,,,
2014-03-27,21367855,34,1463594,0.6931471805599453,0,0,1,0,4,6,101.25,-1,-1,-1,-1,-1,2014,3,27,3,86,13,1,0,,,
2014-03-20,20911241,27,115611,2.4849066497880004,0,0,2,3,3,1,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,,,
2014-03-23,21109425,28,1037845,1.9459101490553132,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,1.5025130751079456,,
2014-01-07,16682653,24,507927,1.3862943611198906,0,0,0,0,3,1,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
2014-03-20,20913389,28,1145597,1.6094379124341003,0,0,1,0,2,10,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,,,
2014-02-12,18839061,24,1105211,2.1972245773362196,0,0,2,0,3,1,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,2.4795151743618793,,
2014-01-11,16947049,34,414750,1.0986122886681098,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,2.1068196613052548,,
2014-01-07,16691205,32,872309,1.0986122886681098,0,0,2,0,1,3,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
2014-03-30,21556835,27,264753,1.0986122886681098,0,0,0,3,3,1,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-01-31,18221850,26,119141,1.0986122886681098,0,0,2,0,3,10,97.55,-1,-1,-1,-1,-1,2014,1,31,4,31,5,1,0,2.0272460889859167,,
2014-03-24,21173887,28,269036,1.3862943611198906,0,0,1,0,2,10,100.05,-1,-1,-1,-1,-1,2014,3,24,0,83,13,1,0,,,
2014-01-04,16490421,27,913967,1.6094379124341003,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,1,4,5,4,1,1,1,1.8553186719161192,,
2014-01-09,16811707,27,205387,1.9459101490553132,0,0,2,3,3,1,91.36,-1,-1,-1,-1,-1,2014,1,9,3,9,2,1,0,1.7969548469667511,,
2014-03-15,20621863,51,262358,2.4849066497880004,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,3,15,5,74,11,1,1,,,
2014-03-03,19823730,30,1463604,1.0986122886681098,0,0,1,0,1,3,105.34,0,1,1,1,0,2014,3,3,0,62,10,1,0,,,
2014-03-25,21237141,28,800958,1.791759469228055,0,0,0,0,2,10,99.66,-1,-1,-1,-1,-1,2014,3,25,1,84,13,1,0,,,
2014-01-27,17977252,30,1089046,1.0986122886681098,0,0,0,0,1,3,95.82,-1,-1,-1,-1,-1,2014,1,27,0,27,5,1,0,,,
2014-01-07,16683238,24,1105212,3.091042453358316,0,0,2,0,3,1,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
2014-01-25,17837522,24,829414,1.6094379124341003,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,,,
2014-01-12,17007802,27,1058820,0.6931471805599453,0,0,0,3,3,1,,-1,-1,-1,-1,-1,2014,1,12,6,12,2,1,1,,,
2014-03-30,21555760,26,510055,0.6931471805599453,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-01-11,16941894,28,1037857,0.6931471805599453,0,0,1,0,2,10,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,,,
2014-03-08,20176792,51,807493,4.143134726391533,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,,,
2014-01-28,18039856,30,907686,2.5649493574615367,0,0,1,0,1,3,97.49,-1,-1,-1,-1,-1,2014,1,28,1,28,5,1,0,,,
2014-03-04,19915780,51,1105299,1.0986122886681098,0,0,2,0,0,17,103.64,0,1,1,1,0,2014,3,4,1,63,10,1,0,,,
2014-03-10,20283695,34,1464239,2.0794415416798357,0,0,1,0,4,6,101.39,-1,-1,-1,-1,-1,2014,3,10,0,69,11,1,0,,,
2014-02-03,18390414,27,988408,1.3862943611198906,0,0,2,3,3,1,96.44,-1,-1,-1,-1,-1,2014,2,3,0,34,6,1,0,,,
2014-01-04,16492802,30,323227,1.791759469228055,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,1,4,5,4,1,1,1,,,
2014-03-28,21430314,34,1464092,1.3862943611198906,0,0,1,0,4,6,101.73,-1,-1,-1,-1,-1,2014,3,28,4,87,13,1,0,,,
2014-03-13,20492766,51,886067,3.2188758248682006,0,0,1,0,0,17,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-03-24,21203912,51,1084882,1.0986122886681098,0,0,2,0,0,17,100.05,-1,-1,-1,-1,-1,2014,3,24,0,83,13,1,0,1.5508453330037366,,
2014-03-02,19763561,34,365138,1.0986122886681098,0,0,2,0,4,6,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-01-13,17082461,36,1463507,1.0986122886681098,0,0,1,1,2,10,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,,,
2014-03-17,20724744,28,1243816,1.6094379124341003,0,0,1,0,2,10,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,,,
2014-03-05,19957378,35,839364,1.3862943611198906,0,0,1,2,1,3,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,,,
2014-03-11,20347471,36,813760,0.6931471805599453,0,0,2,1,2,10,100.29,-1,-1,-1,-1,-1,2014,3,11,1,70,11,1,0,1.21268481669922,,
2014-01-21,17620268,51,1463885,3.4011973816621555,0,0,1,0,0,17,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,,,
2014-02-17,19098755,36,683722,1.0986122886681098,0,0,2,1,2,10,100.31,-1,-1,-1,-1,-1,2014,2,17,0,48,8,1,0,0.924841528050325,,
2014-01-16,17270855,36,801217,2.6390573296152584,0,0,0,1,2,10,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,1.7005551266965016,,
2014-02-04,18465611,51,1176561,0.6931471805599453,0,0,2,0,0,17,97.24,-1,-1,-1,-1,-1,2014,2,4,1,35,6,1,0,,,
2014-01-09,16812062,27,668752,1.6094379124341003,0,0,0,3,3,1,91.36,-1,-1,-1,-1,-1,2014,1,9,3,9,2,1,0,1.693909410177231,,
2014-01-11,16945371,32,1089045,1.791759469228055,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,,,
2014-01-11,16942639,30,314879,0.6931471805599453,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,,,
2014-02-17,19115409,51,414752,2.8903717578961645,0,0,2,0,0,17,100.31,-1,-1,-1,-1,-1,2014,2,17,0,48,8,1,0,2.5705019546814607,,
2014-03-08,20139888,24,164036,1.6094379124341003,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,1.7654487370218723,,
2014-01-29,18129310,51,1057033,2.70805020110221,0,0,2,0,0,17,97.34,-1,-1,-1,-1,-1,2014,1,29,2,29,5,1,0,2.367446046525845,,
2014-03-26,21297421,26,522941,1.0986122886681098,0,0,2,0,3,10,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,1.147154870609652,,
2014-02-24,19440908,34,315277,2.3978952727983707,0,0,2,0,4,6,103.17,-1,-1,-1,-1,-1,2014,2,24,0,55,9,1,0,2.8113559531895227,,
2014-01-17,17324501,26,999545,0.6931471805599453,0,0,0,0,3,10,93.96,-1,-1,-1,-1,-1,2014,1,17,4,17,3,1,0,,,
2014-01-11,16948908,36,165594,3.4339872044851463,0,0,2,1,2,10,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,,,
2014-01-18,17392540,28,265559,4.127134385045092,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,3.747749637358789,,
2014-01-26,17910922,28,911871,1.6094379124341003,0,0,0,0,2,10,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,,,
2014-02-21,19286907,30,1047790,3.044522437723423,0,0,1,0,1,3,102.53,-1,-1,-1,-1,-1,2014,2,21,4,52,8,1,0,,,
2014-02-06,18546524,35,1165989,1.0986122886681098,0,0,2,2,1,3,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,,,
2014-01-09,16813796,28,1105213,0.6931471805599453,0,0,2,0,2,10,91.36,-1,-1,-1,-1,-1,2014,1,9,3,9,2,1,0,1.0128681193965845,,
2014-03-19,20879122,51,275823,0.6931471805599453,0,0,0,0,0,17,100.71,-1,-1,-1,-1,-1,2014,3,19,2,78,12,1,0,,,
2014-02-06,18545004,34,105576,2.833213344056216,0,0,2,0,4,6,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,1.9847815856333553,,
2014-01-25,17850817,36,371437,1.3862943611198906,0,0,0,1,2,10,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,,,
2014-03-07,20085453,34,586824,1.3862943611198906,0,0,0,0,4,6,102.82,-1,-1,-1,-1,-1,2014,3,7,4,66,10,1,0,,,
2014-01-05,16558513,27,1010757,1.6094379124341003,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,1,5,6,5,1,1,1,1.3495928734363152,,
2014-03-16,20659610,30,513855,1.0986122886681098,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,3,16,6,75,11,1,1,,,
2014-03-20,20913634,28,1463632,1.0986122886681098,0,0,1,0,2,10,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,,,
2014-02-22,19332152,24,796396,2.1972245773362196,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,1.4107268682877758,,
2014-02-02,18336032,26,257847,2.70805020110221,0,0,1,0,3,10,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,,,
2014-01-02,16358541,28,404334,1.0986122886681098,0,0,2,0,2,10,95.14,-1,-1,-1,-1,-1,2014,1,2,3,2,1,1,0,0.8500917932268182,,
2014-02-10,18740806,24,1047679,4.430816798843313,0,0,1,0,3,1,100.12,-1,-1,-1,-1,-1,2014,2,10,0,41,7,1,0,,,
2014-03-05,19951685,30,119624,0.6931471805599453,0,0,1,0,1,3,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,,,
2014-02-19,19196012,36,1089045,1.3862943611198906,0,0,0,1,2,10,103.46,-1,-1,-1,-1,-1,2014,2,19,2,50,8,1,0,,,
2014-03-12,20402675,28,884878,1.0986122886681098,0,0,1,0,2,10,98.29,-1,-1,-1,-1,-1,2014,3,12,2,71,11,1,0,,,
2014-01-12,17006455,26,1121514,0.6931471805599453,0,0,0,0,3,10,,-1,-1,-1,-1,-1,2014,1,12,6,12,2,1,1,,,
2014-02-09,18698766,35,514597,0.6931471805599453,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,,,
2014-02-21,19285633,28,261052,1.791759469228055,0,0,2,0,2,10,102.53,-1,-1,-1,-1,-1,2014,2,21,4,52,8,1,0,,,
2014-02-05,18489892,26,511397,0.6931471805599453,0,0,2,0,3,10,97.4,-1,-1,-1,-1,-1,2014,2,5,2,36,6,1,0,,,
2014-02-17,19097396,34,907686,1.791759469228055,0,0,1,0,4,6,100.31,-1,-1,-1,-1,-1,2014,2,17,0,48,8,1,0,,,
2014-03-15,20622081,51,467808,0.6931471805599453,0,0,0,0,0,17,,-1,-1,-1,-1,-1,2014,3,15,5,74,11,1,1,1.556040710742433,,
2014-03-01,19688376,26,686034,1.0986122886681098,0,0,1,0,3,10,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,,,
2014-01-15,17198121,26,1112839,1.791759469228055,0,0,0,0,3,10,93.78,-1,-1,-1,-1,-1,2014,1,15,2,15,3,1,0,,,
2014-02-27,19585970,34,692537,2.0794415416798357,0,0,2,0,4,6,102.68,-1,-1,-1,-1,-1,2014,2,27,3,58,9,1,0,1.9403309529709376,,
2014-01-27,17975259,27,1464073,1.0986122886681098,0,0,1,3,3,1,95.82,-1,-1,-1,-1,-1,2014,1,27,0,27,5,1,0,,,
2014-01-22,17660343,36,839363,2.995732273553991,0,0,1,1,2,10,96.35,-1,-1,-1,-1,-1,2014,1,22,2,22,4,1,0,2.664949361985451,,
2014-01-22,17651258,26,1158719,0.6931471805599453,0,0,2,0,3,10,96.35,-1,-1,-1,-1,-1,2014,1,22,2,22,4,1,0,1.195858668748308,,
2014-02-10,18767377,51,1089046,1.3862943611198906,0,0,0,0,0,17,100.12,-1,-1,-1,-1,-1,2014,2,10,0,41,7,1,0,1.2439261311227667,,
